lens,pdf_path,pdf_name,page_number,sentence_index,sentence,event_type,outcome,confidence,context_strength,source_weight,tags,entities,error
compliance,cache/rss/ce7b8d86305c01a815ed2e388580c700.pdf,ce7b8d86305c01a815ed2e388580c700.pdf,3,11,"ing to a fully random distribution of transition-metal To explicitly account for thermal disorder and ex- atoms, which matches previously reported results [11, tendtheanalysisbeyondorderedconfigurations,wecon- 13].",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/ce7b8d86305c01a815ed2e388580c700.pdf,ce7b8d86305c01a815ed2e388580c700.pdf,3,13,"This effective Hamiltonian enables efficient stages of synthesis) [14, 15], Mo W S alloys are 1−x x 2 sampling of the configurational phase space at finite expected to form in a thermodynamically disordered temperatures.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/ce7b8d86305c01a815ed2e388580c700.pdf,ce7b8d86305c01a815ed2e388580c700.pdf,3,22,"(d) Bandgap versus composition: points denote the mean bandgap over configurations, with error bars indicating standard deviation of the bandgaps.",code_compliance,neutral,low,moderate,0.9,"[""code_compliance""]",[],
compliance,cache/rss/d0733a465387278f09882fc2923a83c4.pdf,d0733a465387278f09882fc2923a83c4.pdf,2,21,"The 1 0 1 resistive ring film is modeled by a series RLC branch with resistance R, inductance L, and capacitance C, which is connected in parallel between the two transmission-line in the circuit.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/d0733a465387278f09882fc2923a83c4.pdf,d0733a465387278f09882fc2923a83c4.pdf,3,9,"For comparison, the frequency axes are normalized by their resonance frequencies.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/d0c92412776afd6534270d7c795464c70a74dbbacbc9b1d7af5124270baf43f8.pdf,d0c92412776afd6534270d7c795464c70a74dbbacbc9b1d7af5124270baf43f8.pdf,1,13,"Senescent cells commonly accumulate increased numbers of enlarged lysosomes 41 with changes in acidity and degradative capacity, creating an opportunity for simple live-cell 42 readouts of senescence-linked organelle remodeling.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/d0c92412776afd6534270d7c795464c70a74dbbacbc9b1d7af5124270baf43f8.pdf,d0c92412776afd6534270d7c795464c70a74dbbacbc9b1d7af5124270baf43f8.pdf,1,14,"Here, I describe a live-cell lysosomal 43 profiling protocol that uses LysoTracker Deep Red, an acidotropic fluorescent dye, to label and 44 quantify acidic organelles in individual living cells as an indicator of senescence-associated",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/d0c92412776afd6534270d7c795464c70a74dbbacbc9b1d7af5124270baf43f8.pdf,d0c92412776afd6534270d7c795464c70a74dbbacbc9b1d7af5124270baf43f8.pdf,2,11,"Hallmarks include enlarged, flattened cell 61 morphology, senescence-associated β-galactosidase (SA-β-Gal) activity, formation of DNA 62 damage foci, and a pro-inflammatory secretory profile (SASP).2,4,5 Among these features, 63 lysosomal remodeling has emerged as a prominent and functionally significant trait of 64 senescence.6,7 Senescent cells display profound lysosomal changes, notably a dramatic 65 expansion in lysosomal size and number along with altered function (often including partial 66 neutralization of lysosomal pH and accumulated undegraded material).6–9 This lysosomal 67 expansion contributes to the increase in SA-β-Gal activity, an established senescence marker 68 that reflects elevated lysosomal β-galactosidase content in senescent cells.10–12 Indeed, SA-β- 69 Gal staining exploits this phenomenon by using a suboptimal pH (6.0) incubation to selectively 70 precipitate dye in senescent-cell lysosomes, which have accumulated the enzyme and exhibit a 71 higher pH than young cells.10,12,13 72 73 Lysosomes play central roles in protein turnover and signaling, and their dysregulation is now 74 considered one of the hallmarks of aging and senescence.1,2,4,6 Senescent cells often have 75 dysfunctional lysosomes, evidenced by elevated luminal pH, altered enzyme activity, and 76 accumulation of lipofuscin (an autofluorescent pigment of oxidized macromolecules).6,14 The 77 biogenesis of lysosomes is frequently upregulated or altered via the coordinated lysosomal 78 expression and regulation network (CLEAR) under control of transcription factor EB (TFEB) and 79 related factors.6,7,15 This can lead to an increased lysosomal mass in senescent cells, as the cell 80 adapts to stress by expanding its degradative compartment.6,7,10 Conversely, senescent cells 81 may experience lysosomal functional decline (e.g., less acidic pH), which can impact processes 82 like autophagy and render cells resistant to certain stresses such as ferroptotic cell death.6,8 83 Thus, measuring lysosomal content and function is key to understanding and identifying 84 senescence.6,16 85 86 LysoTracker Deep Red is a membrane-permeable fluorescent dye that selectively accumulates 87 in acidic organelles (late endosomes and lysosomes) due to protonation in low pH 88 environments.16 Its far-red emission spectrum makes it suitable for live-cell imaging with",code_compliance,neutral,med,strong,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/d0c92412776afd6534270d7c795464c70a74dbbacbc9b1d7af5124270baf43f8.pdf,d0c92412776afd6534270d7c795464c70a74dbbacbc9b1d7af5124270baf43f8.pdf,3,11,"The method is demonstrated on 114 replicative senescence, but it can be adapted to other models such as drug-induced senescence 115 (e.g., doxorubicin or etoposide treatment) or stress-induced premature senescence (SIPS) by 116 oxidants.2–4 In each case, the LysoTracker-based readouts should be compared to appropriate 117 controls (proliferating or quiescent cells) and, if possible, cross-validated with at least one 118 traditional senescence marker (such as SA-β-Gal or p16INK4a expression).3,5,12,13 119 120 This live-cell lysosomal profiling fills a practical gap in senescence assays: it provides a 121 reproducible, single-cell resolution measurement of a key organelle phenotype of senescence, 122 lysosomal expansion, which is directly tied to senescent cell function (e.g., enhanced 123 degradative capacity and secretory activity).2–4,6 Because LysoTracker staining is compatible 124 with high-throughput imaging and flow cytometry, the protocol can be scaled up for drug 125 screening (e.g., testing senolytics or modulators of lysosomal function).2,3,6 In the Discussion, we 126 additionally outline how one could integrate an AI-based classifier trained on lysosomal 127 features to automatically identify senescent cells in images, as an optional extension for 128 laboratories interested in computational approaches.",code_compliance,neutral,med,strong,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/d1f9e3b818525bded27a9a17ff240241d81bfca3025caf5813bf06223802de7f.pdf,d1f9e3b818525bded27a9a17ff240241d81bfca3025caf5813bf06223802de7f.pdf,2,8,"25 By isolating this universal decay axis from donor-specific immunological variability, 26 we translate this complex epigenetic state into a streamlined transcriptomic signature: 27 the Poised Enhancer-related Gene Expression (PErGE) score.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/d1f9e3b818525bded27a9a17ff240241d81bfca3025caf5813bf06223802de7f.pdf,d1f9e3b818525bded27a9a17ff240241d81bfca3025caf5813bf06223802de7f.pdf,2,9,"Overcoming the 28 limitations of standard in vitro differentiation assays, our approach enables accurate, 29 donor-independent prediction of long-term proliferative potential.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]",[],
compliance,cache/rss/d1f9e3b818525bded27a9a17ff240241d81bfca3025caf5813bf06223802de7f.pdf,d1f9e3b818525bded27a9a17ff240241d81bfca3025caf5813bf06223802de7f.pdf,3,6,"49 50 Although genetic engineering approaches have shown promise in enhancing MSC 51 therapeutic properties, such as creating senescence-resistant cells with antiaging 52 effects,14–16 these approaches face regulatory hurdles and barriers to clinical adoption.17 53 Therefore, identifying and isolating naturally occurring MSC populations that possess 54 inherently superior therapeutic properties without the complexities of genetic 55 modification is urgently required.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/d1f9e3b818525bded27a9a17ff240241d81bfca3025caf5813bf06223802de7f.pdf,d1f9e3b818525bded27a9a17ff240241d81bfca3025caf5813bf06223802de7f.pdf,3,7,"56 57 In our previous work, we identified such a candidate population enriched for ""elite"" 58 clones with proliferative capacity, termed rapidly expanding clones (RECs), by isolating",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/d302404900c1fe17ede747bf27ffa1ad.pdf,d302404900c1fe17ede747bf27ffa1ad.pdf,1,6,"To this end, this study will also shed light on how thermodynamic constraints and field effects canbeharnessedwithinaquantum-enhancedSDplatform,therebyenablingthermalcompatibility between classical and quantum workflows, isothermal all-electrical control, and on-chip scalability.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/d302404900c1fe17ede747bf27ffa1ad.pdf,d302404900c1fe17ede747bf27ffa1ad.pdf,1,18,"Isothermal hybrid workflow 8 cuits, c-QED [2, 3] provides a framework to translate their microscopic quantum characteristics into macro- IV.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/d302404900c1fe17ede747bf27ffa1ad.pdf,d302404900c1fe17ede747bf27ffa1ad.pdf,1,26,Superconducting diode quantum battery 13 tervening elements for signal routing and noise isolation.,code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/d302404900c1fe17ede747bf27ffa1ad.pdf,d302404900c1fe17ede747bf27ffa1ad.pdf,1,38,"Epilogue: Future perspective 24 achieved by inserting bulky, lossy intervening elements – such as isolators and circulators – between qubit and References 27 qubit-interfaces.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/d302404900c1fe17ede747bf27ffa1ad.pdf,d302404900c1fe17ede747bf27ffa1ad.pdf,2,2,Addressing these challenges by culmi- vide a state-of-the-art all-superconducting platform for nating in a device-level quantum advantage is crucial for engineering on-chip quantum technology hardware with developing a sustainable and efficient quantum techno- an isothermal classical and quantum hybrid workflow.,code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/d302404900c1fe17ede747bf27ffa1ad.pdf,d302404900c1fe17ede747bf27ffa1ad.pdf,2,9,"At the same time, an SD promises dissipationless detectors, circulators and isolators, as well as amplifiers nonlinearity at the device-level, thereby helping to sup- and transistors.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/d302404900c1fe17ede747bf27ffa1ad.pdf,d302404900c1fe17ede747bf27ffa1ad.pdf,3,8,"The surge in demand for computation and infor- (∼eV), superconductors offer energy-efficient thermionic mation processing is significantly outpacing the gains in transport and cryogenic (opto)electronic devices [5, 9].",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/d302404900c1fe17ede747bf27ffa1ad.pdf,d302404900c1fe17ede747bf27ffa1ad.pdf,3,14,"In comparison to semiconducting technologies, super- However,cryogenictechnologiesbasedonconventional conducting technologies have brought a new paradigm orreciprocalsuperconductorsalsofaceseverallimitations for energy-efficient processing of information, both with pertaining to scalability, electrical control, and dissipa- classical and quantum workflow.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/d31028b15447592f8300e7e94bf08290.pdf,d31028b15447592f8300e7e94bf08290.pdf,1,13,"Tight- posed by Harrison [2] and then extended by Goodwin, binding (TB) models offer a complementary approach: Skinner and Pettiford [6], the Naval Research Labora- by representing the Hamiltonian in a compact basis of tory (NRL) tight-binding method [3, 7–9] where the SK localized orbitals, they reduce the problem dimension by parametersareexpressedassmoothfunctionsofdistance orders of magnitude while retaining the essential orbital fittedtoDFTdataacrossmultiplecrystalstructuresand physicsofthebandstructure[1–3].",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/d31028b15447592f8300e7e94bf08290.pdf,d31028b15447592f8300e7e94bf08290.pdf,2,12,"work is provided by the paoflow code [4, 5], which nk constructsatight-binding-likeHamiltonianinacompact pseudo-atomic orbital basis from a standard plane-wave III.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]",[],
compliance,cache/rss/d3a4586aa22f35a0cb54661ab5a80faa.pdf,d3a4586aa22f35a0cb54661ab5a80faa.pdf,1,16,"BeforePython,MATLABwiththePsy- Python-based experiments can achieve high-precision tim- chophysics Toolbox (Brainard, 1997; Kleiner et al., 2007) ing, for example by relying on the psychtoolbox Python was the de facto standard in many laboratories.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]",[],
compliance,cache/rss/d3a4586aa22f35a0cb54661ab5a80faa.pdf,d3a4586aa22f35a0cb54661ab5a80faa.pdf,2,14,"ExamplesofGetParticipantInfodialogsfor Retinotopy FrameworkDesign (A.)and Number-Comparison(B.),twoparadigmsprovided ProgrammingModel intheexamplesaccompanyingthelibrary.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/d558418180cd10045eab4512f65efc4f1dff78fb863d5131b3b14c1c684b91ba.pdf,d558418180cd10045eab4512f65efc4f1dff78fb863d5131b3b14c1c684b91ba.pdf,1,1,"ki Environment Environnement Canada Canada Atmosptteric Service ,- ; Environment de l'environnennent Service atmosphérique CANADIAN CLIMATE NORMALS NORMALES CLIMATIQUES AU CANADA VOLUME 1951-1980 ; Canacil",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/daa27ec361f5f12da5e021bc691143b30ceca727caa4c6012ab12632dc4ae5f6.pdf,daa27ec361f5f12da5e021bc691143b30ceca727caa4c6012ab12632dc4ae5f6.pdf,1,9,"These cells were derived from late embryonic stages and exhibited a spindle-shaped morphology, robust proliferative capacity, and sustained expansion beyond 30 passages under defined culture conditions.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/daa27ec361f5f12da5e021bc691143b30ceca727caa4c6012ab12632dc4ae5f6.pdf,daa27ec361f5f12da5e021bc691143b30ceca727caa4c6012ab12632dc4ae5f6.pdf,2,13,"Early studies relied primarily on primary satellite cell cultures, which are limited by donor variability, finite proliferative capacity, and inconsistent differentiation outcomes (Gabillard et al. 2010).",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/daa27ec361f5f12da5e021bc691143b30ceca727caa4c6012ab12632dc4ae5f6.pdf,daa27ec361f5f12da5e021bc691143b30ceca727caa4c6012ab12632dc4ae5f6.pdf,2,15,"These include myoblast or muscle‑derived lines from Atlantic mackerel, black sea bream, grouper, seabass, and goldfish, demonstrating varying capacities for sustained proliferation and myogenic differentiation (Saad et al. 2023; Han and Gong 2024; Kong et al. 2021; Li et al. 2021; Xue et al. 2024).",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/daa27ec361f5f12da5e021bc691143b30ceca727caa4c6012ab12632dc4ae5f6.pdf,daa27ec361f5f12da5e021bc691143b30ceca727caa4c6012ab12632dc4ae5f6.pdf,2,19,"In this context, a continuous Atlantic salmon (Salmo salar) muscle cell line with both myogenic differentiation and inducible adipogenic transdifferentiation capacity has recently been reported, representing a major advance for a commercially important species while also underscoring persistent challenges in achieving robust functional maturation and long‑term lineage stability (Wei et al. 2025).",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/daa27ec361f5f12da5e021bc691143b30ceca727caa4c6012ab12632dc4ae5f6.pdf,daa27ec361f5f12da5e021bc691143b30ceca727caa4c6012ab12632dc4ae5f6.pdf,3,5,"In addition to lineage stability, the developmental origin of cell lines is increasingly recognized as a key determinant of proliferative capacity, plasticity, and long‑term utility (Musialak et al. 2024).",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/daa27ec361f5f12da5e021bc691143b30ceca727caa4c6012ab12632dc4ae5f6.pdf,daa27ec361f5f12da5e021bc691143b30ceca727caa4c6012ab12632dc4ae5f6.pdf,3,13,"Eyed-stage embryos were collected at ~370 Biological Degree Days of Growth (B-DDG) (B-DDG; calculated as incubation temperature × days), post-fertilization depending on incubation temperature, and blastula-stage embryos at ~40-48 B-DDG post- fertilization; staging was confirmed morphologically (optic cup for eyed-stage; hollow-sphere morphology for blastula) (Musialak et al. 2024) Isolation and culture of Salmon Embryo Derived Cells Embryos were rinsed once in 70% ice-cold ethanol and three times in Dulbecco’s Phosphate Buffered Saline, no calcium, no magnesium (Gibco, 14190144) (DPBS)containing 100 U/mL Penicillin-Streptomycin (Gibco, 15070063) and 2.5 µg/mL Amphotericin B (Gibco, 15290018).",code_compliance,neutral,med,strong,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/daa27ec361f5f12da5e021bc691143b30ceca727caa4c6012ab12632dc4ae5f6.pdf,daa27ec361f5f12da5e021bc691143b30ceca727caa4c6012ab12632dc4ae5f6.pdf,3,15,"Finally, the pellet was resuspended in complete Salmon Embryo Derivation (ED) medium (DMEM/F-12 [Thermo Fisher, 15070-063], 10% FBS [VWR, 97068-085], 100 U/mL penicillin- streptomycin [Thermo Fisher, 15070-063], 1 × Non-Essential Amino Acids [NEAA] [Thermo Fisher, 11140050], 1 mM Sodium pyruvate [Thermo Fisher, 11360070], 27.5 µM 2- mercaptoethanol [Thermo Fisher, 31350010], 15 mM HEPES [Merck, H0887], 20 µg/mL FGF-2 [PeproTech, 100-18B]).",code_compliance,neutral,med,strong,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/dbbfe43f940f8291e160b80aa221924a.pdf,dbbfe43f940f8291e160b80aa221924a.pdf,1,8,"Thispointstoastructural limitation of the standard non-local adhesion formulation and highlights the need for the development of extended continuum models capable of sustaining long, coherent migratory streams through purely mass-conserving collective cell movement.",code_compliance,neutral,low,moderate,0.9,"[""code_compliance""]",[],
compliance,cache/rss/e02d16c3dab5447f54da605d4eb1302ef2474ec88179c89e127773fd28af8799.pdf,e02d16c3dab5447f54da605d4eb1302ef2474ec88179c89e127773fd28af8799.pdf,2,5,"If 25 chromosomes are unattached, the checkpoint delays the cell cycle to facilitate error correction.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/e362ed8e2f10fb8441622fe5b28f3214.pdf,e362ed8e2f10fb8441622fe5b28f3214.pdf,1,1,"Generative design of inorganic materials Jose Recatala-Gomez1,2, Haiwen Dai3, Zhu Ruiming3, Nikita Kaazev4, Nong Wei3, Gang Wu5, Maciej Koperski4,6, Tan Teck Leong5, Andrey Ustyuzhanin4,7,8, Gerbrand Ceder1,9, Kostya Novoselov4,6, Kedar Hippalgaonkar2,3,4# 1 Department of Materials Science & Engineering, University of California, Berkeley, California 94720, United States 2 Berkeley Education Alliance for Research in Singapore (BEARS), 1 Create Way, #05-02/03, CREATE Tower, 138602, Singapore 3 School of Materials Science and Engineering, Nanyang Technological University, 50 Nanyang Avenue, Singapore 639798 4 Institute for Functional Intelligent Materials, National University of Singapore, Singapore 117544, Singapore 5 Institute of High-Performance Computing, Agency for Science, Technology and Research, 1 Fusionopolis Way, #16-16 Connexis, Singapore 138632, Singapore 6 Department of Materials Science and Engineering, National University of Singapore, Singapore 117575, Singapore 7 Constructor Knowledge Labs, Campus Ring 1, Bremen 28759, Germany 8 Constructor University, Campus Ring 1, Bremen 28759, Germany 9 Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, California 94720, United States #Email: kedar@ntu.edu.sg Abstract Materials discovery is fundamental to advance next-generation technologies as well as for sustainable and circular economy.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/e362ed8e2f10fb8441622fe5b28f3214.pdf,e362ed8e2f10fb8441622fe5b28f3214.pdf,2,4,"In 2023, Merchant et al. introduced GNoME, which leveraged graph neural networks to expand the known materials landscape by predicting approximately 380,000 thermodynamically stable crystal structures.5 Building on this foundation, the first instance of GenAI-enabled discovery of a new material was achieved by Zeni et al.6 They developed MatterGen, a diffusion-based model that generated stable materials, a disordered version of one of the predicted compounds (TaCr O ) which was experimentally realised and matched the predicted bulk 2 6 modulus within 20%.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/e362ed8e2f10fb8441622fe5b28f3214.pdf,e362ed8e2f10fb8441622fe5b28f3214.pdf,2,5,"Large-scale Machine Learning screening of ~32 million candidates coupled to high-throughput experiments performed via expert selection delivered new mixed cation Na Li YCl (0≤ x≤ 3) solid electrolytes with improved ionic transport.7 Despite these x 3–x 6 milestones, similar studies are still nascent due to significant conceptual bottlenecks, which remain unresolved.",code_compliance,neutral,med,strong,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/e362ed8e2f10fb8441622fe5b28f3214.pdf,e362ed8e2f10fb8441622fe5b28f3214.pdf,2,7,"In addition, compositional disorder and structural imperfections can reduce the energy of formation, yet these effects remain difficult for models to learn due to limited data and are therefore often better encoded through descriptor engineering.8 Beyond this, current generative models are limited to perfect, undoped crystals, restricting its use in discovering, new, high performing functional materials.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/e362ed8e2f10fb8441622fe5b28f3214.pdf,e362ed8e2f10fb8441622fe5b28f3214.pdf,2,8,"Hence, extending such AI-driven methods to explore doped crystals, disordered systems and alloys is essential for designing functional materials with tunable properties.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/e362ed8e2f10fb8441622fe5b28f3214.pdf,e362ed8e2f10fb8441622fe5b28f3214.pdf,2,13,"Principles of crystallography are injected into the model training, including symmetry operations, partial disorder, and space group permutations, to provide a more complete structural representation and thus offer a higher level of understanding between crystals of different space groups, local coordination environment and motifs.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/e7f21b73689b57dfea8b9a07489e8dc1.pdf,e7f21b73689b57dfea8b9a07489e8dc1.pdf,1,15,"Thisenablesinsituanalysisofthestructuralandoptoelectronicpropertiesofas-grownmaterialsintheirpristineform, providingrich and reproduciblefeedbackfor both fundamentalstudies and the optimizationof scalable 2D material growthtowardintegrationinadvanceddevices.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/e7f21b73689b57dfea8b9a07489e8dc1.pdf,e7f21b73689b57dfea8b9a07489e8dc1.pdf,1,33,"All chambers were adapted to fit the Riber 3"" substrate holder standard.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]",[],
compliance,cache/rss/e7f21b73689b57dfea8b9a07489e8dc1.pdf,e7f21b73689b57dfea8b9a07489e8dc1.pdf,2,8,"The chamber is toimprovethermalcontactandpreventcoppercontamination equipped with standard Knudsen effusion cells for gallium, in the growth chamber.",code_compliance,neutral,low,moderate,0.9,"[""code_compliance""]",[],
compliance,cache/rss/e7f21b73689b57dfea8b9a07489e8dc1.pdf,e7f21b73689b57dfea8b9a07489e8dc1.pdf,3,2,"To facilitate sampletransferbetweenthemodutracandthecoldfinger,the microscope tower and periscope are mounted on a cart that canbemovedbetweenfixedpositionsbyapush-pulltransfer armontheright(V).Thevacuumenvironmentcanbemoni- toredwithasecondresidualgasanalyzer.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/e7f21b73689b57dfea8b9a07489e8dc1.pdf,e7f21b73689b57dfea8b9a07489e8dc1.pdf,3,5,"To isolate the chamber from external vibrations, the cham- ber is placed on an optical table that supports the optical setup.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
