event_id,event_type,stage,confidence_original,evidence_snippet,science_research_v1_score,biohacking_curiosity_v1_score
58082effc7161b6c,decision_point,in_vivo,med,The create a complex cell model that better mimics the composition of the cell culture medium at each of these in vivo cell–cell interactions and microanatomy of a steps is critical for the successful,+3.0,+0.0
731c8c9142e8bf3c,method_evaluation,in_vivo,med,Growth and maturation The samples were cultured in a growth and maturation medium of the same formulation as the previous incubation medium except this medium contained B-27 Supplement (Cat.,+0.0,+2.0
9fa8d01e66042586,method_evaluation,in_vitro,med,"Phillips AW, Nestor JE, Nestor MW (2017) Developing hiPSC derived serum free embryoid bodies for the interrogation of 3-D stem cell cultures using physiologically supplements that are commonly used fo",+0.0,+1.0
d77a19e473e99904,method_evaluation,unknown,med,"Geltrex LDEV-Free Reduced Growth Factor Basement Membrane Matrix A1413201 B-27 Supplement (50X), Serum Free 17504044 B-27 Supplement (50X), Minus Vitamin A 12587010 DMEM/F-12, GlutaMAX Supplement 1056",+0.0,+2.0
909cb6ef5dc69012,efficacy_result,in_vivo,med,"Forty-one preclinical studies of intra-nasal instillation of mesenchymal stem cell exosomes have, however, demonstrated complete safety and efficacy for models of a variety of neurocognitive and motor",-4.0,+0.0
b70a2ca349876c12,decision_point,clinical,low,The study was conducted under the clinical trial NCT07105371 found at clinicaltrials.,+4.0,+0.0
70109c9cda668757,decision_point,clinical,low,"All patients, except for one, achieved some degree of clinical and strength improvement; the longest improvement was recorded at the 6-month follow-up.",+0.0,+0.0
6bf0b6de72875b33,decision_point,clinical,low,"Clinical manifestations of ALS due to weakness, atrophy, and fasciculations [7].",+0.0,+0.0
9884d19e4df6a6c0,manufacturing_constraint,in_vivo,med,"study, repeated administration of ASC-exoso- These defects manifest due to mutations in mes improved motor performance and protect- proteins that affect processes involving the ed lumbar motor neurons",+0.0,+2.0
fef2c154bccb3efb,decision_point,clinical,med,"This progressive dementia and exosome solutions have been shown to commonly presents issues with attention, exec- improve motor function in pre-clinical trials of utive function, memory loss, cognitiv",+4.0,+0.0
44fbbb01a4e4b636,decision_point,clinical,low,"No serious adverse events balance and proprioception, and bradykinesia have been reported in any of these preclinical [16-18].",+0.0,+0.0
fe550a63ab159867,decision_point,clinical,med,There is no disease-modifying treatment nor This current series looked to expand on the treatment of any type heretofore that has success of mesenchymal stem cell exosomes resulted in increased streng,+0.0,+0.0
56c57e9a4b275b67,efficacy_result,clinical,med,Exclusion criteria Forty-one preclinical studies have shown safety and efficacy with exosome-secretome treat- Patients were excluded from the trial if they ment.,-4.0,+0.0
7e79c41f44e33bca,decision_point,clinical,low,"The patient was diagnosed with ALS ALS on January 21st, 2021, and had been tak- ing 50 mg of riluzole twice a day and 10 mg of The clinical course is characteristic.",+0.0,+0.0
4b25007311bf237d,decision_point,clinical,low,"The patient reported that the onset of his symptoms began CMS around January 2023, and he was diagnosed The clinical course is characteristic.",+0.0,+0.0
235c60453928611e,decision_point,clinical,low,He reported frequently feeling wind- The clinical course is characteristic.,+0.0,+0.0
21b795ddf987a7eb,efficacy_result,clinical,med,"The primary study objectives were demonstra- Kennedy disease tion of safety through observation of adverse events, and measurement of efficacy using The clinical course is characteristic.",-4.0,+0.0
19b6bc905d227e63,method_evaluation,clinical,med,"Exosome secretome improves strength in patients with neurocognitive disorders tests, Neurofilament Light Chain (NfL) Serum Z treatment.",+0.0,+0.0
19f2bf17bb3aeb75,manufacturing_constraint,in_vitro,low,Vitro Biopharma is an FDA- evaluated by using Likert scales to quantify registered biomanufacturing firm whose cells changes from the treatment.,+0.0,+0.0
c1d3ecdb7cc0baf8,method_evaluation,in_vivo,med,"They use cGMP technique, have inter- ALS functional rating scale - revised: national ISO 9001 and 13485 certifications, ALSFRS-R and have an active MSC IND with the US FDA.",+0.0,+0.0
83e1e1f3f694234b,decision_point,in_vitro,low,Their cells and exosomes have been repeatedly This test was given to each patient digitally by approved for compassionate use for various one of our team members remotely.,+0.0,+0.0
22b8cd8aef115269,efficacy_result,in_vivo,med,Dose determination Muscle grading test The dose determination was extrapolated to human size from murine model preclinical stud- This was evaluated in each case by Chadwick ies that demonstrated effic,-4.0,+0.0
381006ec5d5fc9d8,manufacturing_constraint,unknown,low,"Addi- Prodromos MD, a board-certified orthopaedic tionally, in the process of performing 176 treat- surgeon.",+0.0,+0.0
a01cd70ffac0a229,decision_point,clinical,low,"The muscles tested were selected disorders, we have determined the appropriate because they allowed remote strength evalua- dose in the study of those patients with 1-6 tion based on visual assessment",+0.0,+0.0
992686c6307c2e96,decision_point,clinical,low,Patients in Group 2 received 1.25× single dose of AlloEx clinically significant improve- Exosomes.,+0.0,+0.0
84257212ecb507f9,efficacy_result,clinical,low,"One patient did not show interpreted and reported by a neuropsycholo- improvement, while the other patients all had gist on our team for the other three patients.",+0.0,+0.0
faf9934b3040e324,decision_point,clinical,low,"some clinical improvement regarding one or more of the following: muscle strength, dys- Patient 1: The results of the patient’s EEG pnea, deglutition, sensorium, muscle stiffness, scans indicated a st",+3.0,+0.0
ea56e6cd18bd3634,efficacy_result,in_vivo,low,"Additionally, 7 Jan 2025 Mar 2025 x2 - - the post-treatment High Beta 8 Jan 2025 x 2 - - - ratio increased across all three 9 Mar 2025 x2 - - - regions, suggesting potential 10 Mar 2025 x 2 - - - effe",+0.0,+0.0
56151a7e72f92b58,decision_point,clinical,low,"However, this patient did 16 Mar 2025 - - - not exhibit an improvement as 17 Aug 2024 Nov 2024 Jan 2025 Mar 2025 x2 clinically significant as the oth- 18 Nov 2024 Mar 2025 x2 - - ers, which may corres",+0.0,+0.0
44cf11ff4262f984,decision_point,unknown,low,"The patient elected to sion subsequently in most parameters but not receive a dose of 2.5× exosomes over two con- to pre-treatment levels, and with some param- secutive days for her motor disorders, a",+0.0,+0.0
dcf834c97f2f42f7,decision_point,unknown,low,Due to continued decline days.,+0.0,+0.0
c558eabe7cc6272b,decision_point,unknown,low,"One week after, patient follow-up was le intranasal dose of AlloEx Exosome®.",+0.0,+0.0
c248328799c5769c,decision_point,unknown,low,"One month after treatment, the thus a decision was made to proceed with patient reported continued maintenance of the another treatment.",+0.0,+0.0
43017d8eb43c8028,decision_point,clinical,med,The patient reported that his clinical diagnosis of Lewy Body Dementia and sleep was better after treatment.,+0.0,+2.0
678c7c321d678afc,decision_point,clinical,low,"It appears possible that with done), AMX0035 (Relyvrio), and Nuedexta, all continued treatment, patients may show even of which have no clear evidence of disease great improvement going forward, as ha",+0.0,+0.0
f15711ff05ceb918,decision_point,unknown,low,"One study analyzing the use of Rilu- shown with prior repeated treatment in our zole, showed that varying doses of the drug study.",+0.0,+0.0
0e00ff4aaa523a2c,decision_point,clinical,med,"To that end, we will be reporting our lon- were not significantly different than the place- ger-term follow-up data for this cohort and bo in alleviating peripheral neuropathic pain for additional pat",+0.0,+0.0
b695a394d394ab57,decision_point,unknown,low,"recent follow-up, which ranged from 2 to 6 months.",+0.0,+0.0
e0033b28a9d80fbb,decision_point,in_vivo,low,"follow-up of patients with ALSFRS-R scores Disclosure of conflict of interest and other ratings achieved for all targeted fol- low up times, the follow-up to 6 months in the None.",+0.0,+0.0
513618ad0e228cfe,decision_point,unknown,low,A study weakness is the lack of Abbreviations follow-up of more than six months at the time of this writing.,+0.0,+0.0
2b68eb5039e6ed0f,manufacturing_constraint,in_vivo,high,"Strengths of this study Functional Rating Scale-Revised; FDA, Food include the robust 14-person size of the cohort and Drug Administration; cGMP, Current Good and the length of follow-up, over 6 month",+0.0,+0.0
9f427838ac04cba2,decision_point,unknown,med,"A limitation is that we do Organization for Standardization; CC, Cubic not know how long the effect can be main- Centimeter; UC-MSC, Umbilical Cord-derived tained with continued treatment or if improv",+0.0,+0.0
77814cda73c538d3,decision_point,clinical,low,E-mail: clinically useful.,+0.0,+0.0
78420491af382f5b,decision_point,clinical,low,"Prevalence of amyotrophic lateral sclero- asthenic syndromes in adults: clinical features, sis in the United States, 2018.",+0.0,+0.0
6cca298c6b15f73f,decision_point,clinical,low,"Amyotrophic lat- Shepherd E, Sevush S, Graff-Radford N, New- eral sclerosis: a clinical review.",+0.0,+0.0
843a7832aa19a35a,regulatory_risk,unknown,low,"Consensus guidelines for the [6] Kennedy WR, Alter M and Sung JH.",+0.0,+0.0
1f098cb4a67a7b88,decision_point,clinical,med,Progressive clinical and pathologic diagnosis of dementia proximal spinal and bulbar muscular atrophy with Lewy bodies (DLB): report of the consor- of late onset.,+0.0,+0.0
0c251ea1b71d6ebd,decision_point,clinical,low,Demen- nal and bulbar muscular atrophy: pathogene- tia with Lewy bodies: challenges in the diagno- sis and clinical management.,+0.0,+0.0
865919cc3740e364,decision_point,clinical,low,Clinical and pathologic features of [18] Rocha Cabrero F and Morrison EH.,+0.0,+0.0
d6700c01e63f245e,decision_point,in_vivo,med,"TACs continue to proliferate in the hair bulb at the bottom of Using genome-wide chromatin and transcriptional thematureHFandterminallydifferentiatetoformthehairand profiling of HF-SCs in vivo, we sho",+3.0,+0.0
42237dfd68fc6079,decision_point,in_vivo,med,Lhx2-cKO mice were viable and appeared in the Ourinterestintheseissuesbeganwithacontinuedfocuson expected Mendelian ratios.,+0.0,+2.0
b80427a130c6af73,method_evaluation,in_vitro,low,"hair placode, and when engrafted, Lhx2-null skin shows a Duringembryogenesis,LHX2wasfirstdetectedinthenucleiof sparser hair coat accompanied by an apparent failure of HFs cellsattheleadingfrontofhairb",+0.0,+0.0
1727b9af5c2d4ea7,efficacy_result,unknown,low,"HF-SCs (To¨rnqvist et al., 2010), the effects of LHX2 loss on Labeling was specific, given that it was absent in Lhx2-cKO haircyclingandwoundrepairaresuggestive,albeitasyetun- skin.Together,thesefindi",-4.0,+0.0
eb99d58f1bf1d409,decision_point,in_vivo,med,"otessuchasC.elegans(BertrandandHobert,2009;Ha¨gglund HF-SCsareamongthefewSCsthatcanbepurifiedinsuffi- etal.,2011;Kitajimaetal.,2011;Mangaleetal.,2008;Mardar- cient quantities for conducting ChIP-seq i",+3.0,+0.0
a680376ba612f3d0,method_evaluation,in_vitro,med,"Given accumulating evidence that cell type and stage ChIP-seq was performed in triplicate on a6hi/CD34+ cells, specificity dictate the binding of transcription factors and which are enriched for HF-SC",+0.0,+0.0
882a92ecdf37f166,decision_point,in_vivo,med,We first perform in vivo anti-LHX2 chromatin ((cid:1)50kbupstreamto+5kbdownstreamofgenebody)ofanno- immunoprecipitationanddeepsequencing(ChIP-seq)onpuri- tatedmouseRefSeqgenes(Figure1G).Basedonthesecr,+3.0,+0.0
04249621a355ec48,decision_point,in_vivo,med,"To pursue this possibility, we focused on postnatal developingbulgeregionofP6Lhx2-cKOHFsshowedcontinued development, in which the consequences of LHX2-deficiency proliferation, and yet hair bulbs were",+0.0,+2.0
fef0c6c3f82a987f,method_evaluation,unknown,med,"S2B).Apriori,thisfeaturecouldreflecteitheranintrinsicdefect Interestingly, signs of HF-SC perturbations were already inmatrixcellbehavior,assuggestedpreviously(To¨rnqvistetal., apparent at birth (P0),",+0.0,+0.0
790e0489de4f292c,decision_point,unknown,low,"To distinguish between these possibilities, we Figure 2A, the location of SOX9 within the ORS in Lhx2-cKO conducted pulse-chase experiments with nucleotide analogs.",+0.0,+0.0
8446021abb38451c,method_evaluation,unknown,low,"LHX2-BoundGenesinHF-SCsDifferMarkedlyfromThoseofEmbryonicSkin (A–E)AntibodyspecificityandSC-specificexpressionofLHX2inadultHFs.LHX2immunofluorescenceofWTandLhx2-cKObackskinsectionsatE16.5(A),P0 (B),P3",+0.0,+0.0
b75b4961acc4f70a,method_evaluation,in_vivo,low,"A B C D E EdU+cellsafter4hr,theoverallpercentageoflabeledcellsinthis etal.,2006).OurLhx2-cKOmicenowallowedustoextendthese compartmentwascomparabletoWT,aswasthepercentageof findingstothenaturalskincont",+0.0,+0.0
7a44de6c1a8bf882,cost_tradeoff,unknown,low,This was from P23/P25 (early-mid anagen) uniformly labeled slow- furtherevidenced bythe fact thatalthough Lhx2-cKOHFs ex- cycling HF-SCs andfast-cycling TACsin the ORS (Figure3A).,+0.0,+0.0
b6402ec70e1bd1aa,method_evaluation,in_vitro,low,"hibitedaslightlyprolongedfirstanagen,theydidentercatagen, Following a 50 day chase, BrdU+, label-retaining cells were andtheyprogressedintotelogen(FiguresS2CandS2D).",+0.0,+0.0
8a13c1bd998ca31a,method_evaluation,unknown,low,"By recapitulating the Takentogether,thesefindingscontinuedtopointtoadefectin lossoflabelretentioninotherwiseunperturbedLhx2-cKOHF- HF-SCs (Nowak et al., 2008).",+0.0,+0.0
69c6639b0bd54ba4,method_evaluation,in_vivo,low,Lhx2-cKOHFsShowLossofSCMarkersandBaldnesswithAge (A)ImmunofluorescenceofP0backskinshowsthattheconcentrationofearlybulgecellsexpressingSOX9appearslowerintheLhx2-cKOHFs.,+0.0,+0.0
23704538f0212e99,method_evaluation,unknown,low,"(CandD)Lhx2-cKOHFslackCD34,amarkerofmatureHF-SCsacquiredafterthecompletionofthefirsthaircyclebyP21.RepresentativeCD34immuno- fluorescence(C)andflow-cytometryprofilesandtheirquantification(D)ofsecondte",+0.0,+2.0
170cbfa0240e0dd2,efficacy_result,in_vivo,med,"HF-SCsLackingLHX2ShowEnhancedActivitybutDifferMarkedlyfromNormalAnagen-PhaseHF-SCs (A)Lackoflabel-retainingcells(LRCs)inLhx2-cKOHFs.WTandLhx2-cKOmicewerepulsedfor3dayswithBrdUinearlyanagen(P23),follow",+0.0,+0.0
644e0fd56d6355b7,method_evaluation,unknown,med,(D)Representativeimmunofluorescenceofbackskinwholemountaftera24hrBrdUpulseattheonsetofWTtelogen(P45).NotetheHGactivation(arrow)in Lhx2-cKOHFs.Thescalebarrepresents20mm.,+0.0,+0.0
93bfb479eb18577c,decision_point,in_vitro,low,"Moreover, despite the short (1–2 day) telogen phase, Interestingly,eventhougholderLhx2-cKOHFscontinuedto Lhx2-cKOHFsstillmaintainedatwo-tierstructureofbulgeand cycle and did so much more rapidly than ",+0.0,+2.0
018d2d71980bbfc4,decision_point,unknown,med,"The ChIP-qPCR was specific to the region where Ifthissimpleexplanationwascorrect,thentelogen-phaseLHX2- the LHX2 peak was detected, given that analogous tests for deficientHF-SCsshoulddisplayatranscri",+0.0,+0.0
9bfe7d21e7e9efb8,regulatory_risk,in_vivo,low,"rating a lentivirus harboring (1) an Lhx2 complementary DNA These anomalies indicated that there was more to LHX2 defi- driven by a tetracycline regulatory enhancer (TRE), and (2) a ciencythansimplyHF",+0.0,+0.0
510d3b8f3544284d,decision_point,in_vitro,low,(G)InvitrovalidationofLHX2putativetargets.Relativeluciferaseactivitiesdrivenbysequences(330–400bp)encompassingLHX2ChIP-seqpeaks.Assayswere performedin293FTcellsharboringeitheranLHX2-expressionvectoror,+0.0,-1.0
826ce6ce095f451d,manufacturing_constraint,in_vivo,med,"tinocytesdisplayedanunevencorticaldistributionofF-actinand Whole-mount analysis confirmed that in first telogen (P21), phosphoERMproteinsandfailedtoroundup,aprocessessen- both WT and Lhx2-cKO HFs had ",+0.0,+0.0
95a86c0657984526,decision_point,in_vivo,med,"Lhx2-cKO HF-SC niche in vivo and as analyzed by knocking Subsequent hair cycles showed that Lhx2-cKO HFs always down LHX2-regulated actin-associated proteins in vitro, may losethebulgeandhairfromthepr",+4.0,+1.0
5380c630c448f895,method_evaluation,unknown,med,Lhx2-cKO hair cycles by whole-mount immunofluorescence Thecorticalactin-ERMnetworkalsofunctionsinapicobasal microscopy.,+0.0,+2.0
8690dd345e8b1c10,method_evaluation,in_vitro,low,"Interestingly, even though the inner bulge layer polarity(Hebertetal.,2012).Interestingly,colabelingforpericen- (K6+) still formed at catagen’s end, most K6+ cells were lost trinandb4-integrinrevealed",+0.0,+0.0
d612ec87d8a5c954,regulatory_risk,in_vitro,med,"(H)InvivovalidationofLHX2putativetargets.AschematicofalentiviralLHX2-inducibleconstructisshown.PGK-H2B-RFP,marker;TRE,tetracycline(Doxy) regulatoryenhancerusedtodriveLhx2expression.Theconstructwastran",+0.0,+0.0
1f904bd02ee5333c,method_evaluation,unknown,low,"Indeed, FGF18 immunolabeling was markedly WithoutLHX2,HF-SCsExhibitaReducedThresholdfor decreased in the old Lhx2-null bulge at this time (Figure 6F).",+0.0,+0.0
399827fb2cd5154c,method_evaluation,unknown,med,(B)K6immunofluorescenceofwhole-mountbackskinHFsatP45.Thescalebarrepresents100mm.,+0.0,+0.0
4896f80880a68b49,method_evaluation,unknown,low,"(C)WhenhairsfromthefirstcyclewerefluorescentlydyedatP21andmonitoredtothenextcycle(P45),Lhx2-cKOmicehadshedtheirfirsthaircoatandhadonly onebulgewithundyed(new)hair.Thescalebarrepresents40mm.",+0.0,+2.0
8a8e2f363c17a90d,method_evaluation,unknown,low,(D)K6immunofluorescenceofwhole-mountHFsduringanagen.Thescalebarrepresents20mm.,+0.0,+0.0
3630706bb7d1dd45,manufacturing_constraint,in_vivo,med,"Beyond HFs, LHX2 has HF-SCs(Chenetal.,2012;Hsuetal.,2011).Indeed,repetitive beenimplicatedinthedevelopmentoftheeye,forebrain,limb, depilationsnotonlyacceleratedeventualhairlossbutalsothe and hematopoi",+0.0,+0.0
d40366ad53ae5f90,decision_point,in_vivo,med,"unitsremainsunclear.Wedidnotidentifyfactorsknowntoinflu- encesebocytedifferentiation,suchasPPARg,Blimp1,orc-Myc, ARoleforLHX2inthePolarizationandOrganizationof amongtheLHX2targets.Rather,withoutLHX2,H",+0.0,+0.0
16378ce6bf13744d,manufacturing_constraint,in_vivo,med,"These Normally, once HF-SCs mature, they remain quiescent featuresareessentialforasymmetriccelldivision,theprocess throughout most of the hair cycle, a feature that probably en- whereby progenitors di",+0.0,+2.0
01346f5b6b3eb5cd,method_evaluation,in_vivo,med,"Published:September5,2013 EXPERIMENTALPROCEDURES REFERENCES Mice,LabelingExperiments,DoxyInduction,andInUteroInjections Mouse lines are described in Supplemental Experimental Procedures.",+0.0,+2.0
dffb9fb318a5ccbf,method_evaluation,unknown,med,"For Bailey,T.L.,Boden,M.,Buske,F.A.,Frith,M.,Grant,C.E.,Clementi,L.,Ren, label-retaining experiments, mice were injected intraperitoneally (i.p.) with J.,Li,W.W.,andNoble,W.S.(2009).MEMESUITE:toolsfor",+0.0,+0.0
d514241d6e7d5aa0,method_evaluation,in_vitro,low,"thesequencesundertheLHX2peaksforfindingenrichedmotifs;theprogram Cotsarelis,G.,Sun,T.T.,andLavker,R.M.(1990).Label-retainingcellsreside MEMEwasusedformotifdiscovery,andMASTwasusedformotifscanning(p in",+0.0,+0.0
d484f1d2a073a20b,manufacturing_constraint,in_vivo,low,arrayprocessing.WethankE.F.’laboratorymembersD.OristianandA.Alde- (2012).,+0.0,+0.0
0ddd1a61945c921f,regulatory_risk,unknown,low,"tationofcis-regulatoryregions.Nat.Biotechnol.28,495–501.",+0.0,+0.0
35f1d3e42be45755,method_evaluation,unknown,med,"It seems fitting to pluripotency genes or any exogenous manufacturedundercurrentgoodmanu- describethismilestonewithwhatWinston genes(Matsuietal.,1992;Resnicketal., facture practices (cGMP) conditions.",+0.0,+0.0
b726dff91f5bfe2d,method_evaluation,in_vivo,med,"It is not even the beginning of factors, such as SOX2, have been suc- by most practitioners for generation of theend.Butitis,perhaps,theendofthe cessfully replaced by small-molecule cGMP-compliant iPS",+0.0,+0.0
ed9d8c59c77a29b2,manufacturing_constraint,unknown,low,"lyingmechanismsofthisprocess,called pluripotency genes, are indispensable.",+3.0,+0.0
5d89fa09abae463a,efficacy_result,in_vitro,med,"This two-pronged inhibitory domain.UnbridledMMP3activitycauses proteolytically inactive mutant, or the approach requires relatively few mole- murineepithelialcellstoundergoepithe- MMP3-HPXdomainbyitse",+0.0,+0.0
67634ca2e4476663,efficacy_result,unknown,med,Tightly controlled canonical Wnt callyinactivemutantandtheHPXdomain Wnt5boverexpressioncausedtheaccu- signaling is synonymous with stem cell alone gave rise to an identical hyper- mulation of NFAT in ,+3.0,+0.0
934238de036f241b,efficacy_result,in_vivo,high,"Since wouldincreaseefficacy.Thus,theinvesti- with recurrent infections, autoimmune the initial excitement surrounding these gatorsoptimizedvectordeliveryviamodi- symptoms, and thrombocytopenia with ea",-4.0,+0.0
3b0dccdb34169cff,regulatory_risk,in_vivo,med,"Theinvestigatorsinthecurrentstudyuti- towardimprovedgenetransferwiththird Theresultwasanimpressivehaltinthe lized a third generation lentivirus vector generation lentivirus vectors, showing disease pr",-1.0,+0.0
472dbe303cefe69b,decision_point,in_vitro,med,"hypothesized that microglial and 2 years postinfusion of genetically analyses,whichshowedimprovedtrans- cells derived from gene modified HSC/ modified HSC/Ps.",+0.0,+0.0
301a48a8e46f8dde,manufacturing_constraint,in_vivo,med,This analysis reportedinthepatientstreatedinseveral newerapproachestoregenerativemedi- monitors changes in the contribution of ADA-SCID trials despite the use of an cine (such as somatic cell reprogra,+0.0,+0.0
b89451c34e2c187b,toxicity_flag,unknown,low,tor genotoxicity.,+0.0,+0.0
7b34ae9f291d5718,toxicity_flag,in_vivo,med,"concern of the MLD trial is ‘‘pheno- clinicaltrials.gov, NCT01129544) is how Aiuti, A., Biasco, L., Scaramuzza, S., Ferrua, F., toxicity,’’ i.e., potential long-term conse- thedeletionoftheenhancerreg",+0.0,+0.0
b8609ffceb4b083d,decision_point,in_vitro,low,"encesofthesedifferentvectorsinseveral genetically manufactured cells can Naldini,L.,Blo¨mer,U.,Gallay,P.,Ory,D.,Mulligan, model systems, the biological relevance perform as ‘‘optimized medicines,’’ bo",+0.0,+0.0
94696ec006987ef0,manufacturing_constraint,in_vivo,med,"Proliferating cells must can be performed using our Mesenchymal Differentiation assays into adipogenic, os- be processed immediately (see page 3).",+0.0,-1.0
d883054e1e40e1f6,method_evaluation,in_vitro,med,"In addition, all cells Shortly after isolation, all our Mesenchymal have been tested for the absence of HIV-1, HIV-2, Stem Cells are cryopreserved using our HBV, HCV, HTLV-1 and HTLV-2, and microbial ",+0.0,+0.0
ae9075ce711da5fe,method_evaluation,in_vitro,med,"For use with serum-free MSC Growth Medium XF, replace the medium after three to four hours to avoid damaging of the cells by DMSO.",+0.0,+0.0
cb63afc1db5fc8a0,toxicity_flag,in_vivo,med,TABLE OF CONTENTS 4 Introduction 24 IntestiCult™-SF Organoid Growth Medium (Human) 25 IntestiCult™ Organoid Differentiation Medium (Human) Neural Models 5 hPSC-Derived Neural Models 26 hPSC-Derived In,+0.0,-1.0
600b074ccc5e1fb2,decision_point,in_vitro,med,"ORGANOIDS AND OTHER COMPLEX IN VITRO MODELS Introduction Organoids and other complex in vitro models have gained Organoids and other complex cultures, therefore, provide faithful enormous interest as ",+1.0,-1.0
f29b1b828d2bca7e,decision_point,in_vivo,med,"Since landmark studies describing intestinal1 the signaling and cell-cell interactions present in vivo, numerous and neural organoids2, culture techniques have been developed studies employ these plat",+4.0,-1.0
1e489fcf60ba5179,efficacy_result,in_vitro,high,"experimental system for drug safety and efficacy testing to bridge the gap between preclinical and clinical studies, and make the drug While each culture system is distinct, complex models such as dev",-6.0,+0.0
7ff3e06f077e70a2,decision_point,in_vivo,med,Combining hPSC-derived their in vivo stem cell niche.,+3.0,+0.0
53790fe237b84883,method_evaluation,unknown,low,representative compartments of the brain that can be observed through fluorescent imaging.,+0.0,+0.0
41ad61459b00ea8d,decision_point,in_vivo,med,"In airway models, respiratory Continued development of organoid and complex cell culture epithelium with ciliated and secretory cells are present after air-lift methodologies is transforming the biome",+0.0,+0.0
ec3995f5fbf9d832,decision_point,in_vivo,med,in ALI culture as seen in vivo.,+3.0,+0.0
a33a196c6a951fde,efficacy_result,in_vitro,med,"Neural Organoid Models Human pluripotent stem cell (hPSC)-derived neural organoids are three-dimensional in vitro culture systems that closely mimic the cellular composition, organization, and develop",+1.0,-1.0
5d50734a9880c529,method_evaluation,in_vivo,med,"Based on the formulation published by Lancaster and Knoblich2, the STEMdiff™ Cerebral Organoid Kit (Catalog #08570) is a serum- • Generate unpatterned organoids capable of free culture system that is ",+0.0,+0.0
e538d361d295d62b,decision_point,in_vivo,med,droplet embedding or liquid matrix • Enjoy increased efficiency of organoidformation with a formulation based on a popular published A B protocol2 • Generate new or modified organoid models with this ,+0.0,+3.0
55b176cd124df841,manufacturing_constraint,in_vivo,med,Cerebral Organoids Contain Multiple Layered Regions That Recapitulate the Cortical Lamination Process Observed C D During In Vivo Human Brain Development (A) A representative phase-contrast image of a,+3.0,+0.0
953fe8305b025426,method_evaluation,unknown,med,(B) Immunohistological analysis on cryosections of cerebral organoids reveals 200 µm 200 µm cortical regions within the organoid labeled by the apical progenitor marker PAX6 (red) and neuronal marker ,+0.0,+0.0
33c84672672b0e6f,method_evaluation,in_vivo,med,"(E) Proliferating progenitor cells labeled by Ki-67 (green) localize along the ventricle, nuclei are counterstained with 200 µm 200 µm DAPI (blue).",+0.0,+0.0
d616e14b4e5647b1,method_evaluation,in_vivo,med,"These serum-free media formulations are optimized for use with embryoid bodies (EBs) generated using AggreWell™ (Catalog #34811), supporting the efficient differentiation of brain-region-specific orga",+0.0,+3.0
496bf74dab3468a9,other,in_vivo,med,"For many of these methods, however, variability in the quality and consistency of organoids generated within and among experiments has hampered their widespread adoption as a research tool.",+0.0,+0.0
bcb5a5f55adcd665,decision_point,in_vitro,med,"Together, these kits enable the further study of the complexity of brain development and disorders in vitro.",+1.0,-1.0
5ae4c076f254b19a,decision_point,unknown,med,Dorsal and Ventral Forebrain Organoids Express Appropriate Markers of Their Respective Tissue Over Time RNA from a single organoid was harvested at each respective timepoint and subsequently assayed e,+2.0,-1.0
4916d9bb9b6d518b,decision_point,in_vivo,med,"Summary STEMdiff™ Dorsal Forebrain Organoid Differentiation Kit and STEMdiff™ Ventral Forebrain Organoid Differentiation Kit generate tissue resembling the dorsal forebrain (PAX6, TBR1) and ventral fo",+0.0,+0.0
798be2946aa05002,method_evaluation,unknown,low,ddd d 257 2 505 5 C − − − 3 2 1CateCEGGMPP g a lr O AlGu u o o rB r R t g l E r y i a p y A e T m N on e E t a i er et X g o t u n ei r rc t r o g g ic e n N e e s u is ron TOLL-FREE PHONE 1 800 667 0,+0.0,+0.0
731f76c42358c9a2,manufacturing_constraint,in_vitro,med,"Dorsal Forebrain Organoids Exhibit Cortical Layering, and Both Dorsal and Ventral Organoids Express Markers Characteristic of Their Respective Brain Regions (A) Day 25 dorsal forebrain organoids displ",+0.0,+0.0
30518ab532e00611,method_evaluation,unknown,low,ddd d 257 2 505 5 − − − 3 2 1CateCEGGMPP g a lr O AlGu u o o rB r R t g l E r y i a p y A e T m N on e E t a i er et X g o t u n ei r rc t r o g g ic e n N e e s u is ron TOLL-FREE PHONE 1 800 667 032,+0.0,+0.0
f3dacd0443cf0173,toxicity_flag,in_vivo,med,• Reduce handling steps and minimize media waste with fusion-free growth media • Improve analytic sensitivity to disease phenotypes with reproducible morphology across cell lines and individual organo,+0.0,+2.0
38158f66e55138f3,method_evaluation,in_vivo,med,"This serum- Speed up your neural research with consistent, ready-to-use free, matrix-free kit—when paired with AggreWell™ 800 Human iPSC-Derived Midbrain Organoids, available at Day 42 - 49 microwell ",+0.0,+0.0
d66f17a5bb3b121e,other,unknown,med,"Sergiu over 500 uniform organoids per kit, minimizing fusion events and Paşca’s protocols, these fresh, pre-formed neural organoids mimic maximizing reproducibility for high-powered statistical replic",+0.0,+3.0
251998afa766c68e,toxicity_flag,unknown,med,"Long-term maintenance (>50 days) is versatile tools for predictive assays, high-throughput phenotypic supported with the STEMdiff™ Neural Organoid Maintenance Kit screening, and neurotoxicity assays.",+0.0,-1.0
73ce25d39d3abd10,toxicity_flag,unknown,low,"(Catalog #08571), making this system ideal for predictive assays, high-throughput phenotypic screening, and neurotoxicity testing.",+0.0,-1.0
