event_id,research_domain,event_type,study_stage,biological_system,application_area,outcome,failure_reason,decision_taken,decision_driver,evidence_snippet,evidence_strength,confidence,source_id,doc_id,chunk_id,page_number,created_at
5252db1f8bde732f,construction_science,regulatory_risk,unknown,,,unknown,regulatory,unknown,,Retrofitting of buildings from the 60´s and 70´s Years 2008-Today Risk assessment – rain intrusion Presentation by Lars Olsson on Wednesday morning,moderate,med,aceb7a010868b7ba,e21204cbee3be0b3,49b78c1ee55e03a0,18,2026-02-02T18:08:36Z
f085b04f7430e8dc,construction_science,decision_point,in_vivo,,,unknown,unknown,replicated,,"• Parts of the building sector are suffering from apparent problems with learning – the sector repeatedly replaces old technical mistakes with new and more elaborated ones, forever and ever… • Most learning in the building sector seems to be associated with oral communication – rumors!",moderate,low,aceb7a010868b7ba,e21204cbee3be0b3,46164135fbddb66f,43,2026-02-02T18:08:37Z
0b84bf04d315345c,construction_science,decision_point,unknown,,,unknown,unknown,modified,,Learning – Text books – Popular scentific books Thermal mass- Water analogy Solar and other gains Cooling/Airing Thermal storage Heating Heat losses Benefits when not wasting heat by unnecessary cooling and airing!,moderate,med,aceb7a010868b7ba,e21204cbee3be0b3,2c8657e5abd224ea,47,2026-02-02T18:08:37Z
d1dc8479229e5d38,construction_science,manufacturing_constraint,unknown,,,unknown,scalability,unknown,,Challenges for the future How to get a better building process?,moderate,low,aceb7a010868b7ba,e21204cbee3be0b3,441cbe362d6200c8,51,2026-02-02T18:08:37Z
d638a0ed69ade5a0,construction_science,regulatory_risk,unknown,,,unknown,regulatory,unknown,,One possible way forward might be a proper: Risk assessment!,weak,low,aceb7a010868b7ba,e21204cbee3be0b3,441cbe362d6200c8,51,2026-02-02T18:08:37Z
2add65e48258ef77,construction_science,manufacturing_constraint,in_vivo,,,unknown,scalability,unknown,,High temperature is one of the most important physical deterioration processes that influence the durability of concrete structures and may result in undesirable structural failures.,weak,med,a7d81cb2684c2fa1,d0c66fe835d40c99,b3eab46392856860,1,2026-02-02T18:08:37Z
946469cd3ae797e4,construction_science,decision_point,in_vivo,,,unknown,unknown,continued,,expected to rise due to continued hydration of cement.,moderate,low,a7d81cb2684c2fa1,d0c66fe835d40c99,8f1e8f9951fd3120,3,2026-02-02T18:08:39Z
1dc9150119cff927,construction_science,manufacturing_constraint,unknown,,,unknown,scalability,unknown,,Heating conditions samples removed from the underground storage tanks and adopted were: (1) long-term heating tests [allowable process buildings at HEDL.,moderate,low,a7d81cb2684c2fa1,d0c66fe835d40c99,42faefb4e18d4a45,4,2026-02-02T18:08:39Z
7d99a20c9b5feb5b,construction_science,decision_point,unknown,,,unknown,unknown,replicated,,• Compressive strength of specimens was adversely • Factors that contribute to the general trend for affected due to repeated heating.,weak,low,a7d81cb2684c2fa1,d0c66fe835d40c99,3b3484423681685e,7,2026-02-02T18:08:41Z
51a8fa17a50684f2,construction_science,decision_point,in_vivo,,,unknown,unknown,replicated,,Compressive strength was adversely affected due to • At relative low temperatures (T < 175˚C) sealed repeated heating.,moderate,low,a7d81cb2684c2fa1,d0c66fe835d40c99,bbc7030ad9719544,8,2026-02-02T18:08:41Z
7b22aa08bee84e43,construction_science,manufacturing_constraint,unknown,,,unknown,scalability,unknown,,"the long-term performance of a gypsum and cement After cycling, experimental results revealed a reduc- plasters which can be used to retrofit existing build- tion of latent heat in the solidification process by up ings and reduce their energy consumption.",moderate,low,ca012a1baff2f0e7,d610968f3357cb3c,7a4de3a82e2a818d,1,2026-02-02T18:08:42Z
bf9c98aadc6870bf,construction_science,efficacy_result,in_vivo,,,failed,no_activity,unknown,,"However, once the PCMs had been as composite PCMs or form-stable PCMs (FSPCMs), incorporated into either the gypsum plaster or cement containing three types of organic phase change mate- mortars, there was no significant reduction in the rials (PCM), with phase change transitions between thermal conductivity or the specific heat capacity of 18 °C and 25 °C.",strong,med,ca012a1baff2f0e7,d610968f3357cb3c,7a4de3a82e2a818d,1,2026-02-02T18:08:42Z
fef79eebedbdc47c,construction_science,manufacturing_constraint,in_vivo,,,unknown,scalability,unknown,,"Ferrandiz-Mas ( ) Reducing energy use from buildings is one of the Centre for Integrated Materials, Processes and Structures (IMPS), University of Bath, Bath BA2 7AY, UK biggest challenges globally.",moderate,low,ca012a1baff2f0e7,d610968f3357cb3c,7a4de3a82e2a818d,1,2026-02-02T18:08:42Z
408feaacbdc69bcd,construction_science,decision_point,unknown,,,unknown,unknown,replicated,,"While larger thermally and chemically stable after repeated heat- granules, which make use of lightweight aggregates ing and cooling cycles [2].",moderate,low,ca012a1baff2f0e7,d610968f3357cb3c,7db69a8f43a54cb2,2,2026-02-02T18:08:42Z
8769847a3d9b900e,construction_science,manufacturing_constraint,unknown,,,unknown,scalability,unknown,,The manufactur- ing process and characterisation of the PCM loaded 2 Materials and methods granules is presented in further detail in a previous study by the authors [9].,moderate,low,ca012a1baff2f0e7,d610968f3357cb3c,22ece66a91306241,3,2026-02-02T18:08:43Z
0c4b97b4bedab938,construction_science,manufacturing_constraint,unknown,,,unknown,scalability,unknown,,The percentage of PCM within the ing process and performance can be found in a previ- PCM loaded granules were calculated to be 37.8% for ous study by the authors [9].,moderate,low,ca012a1baff2f0e7,d610968f3357cb3c,22ece66a91306241,3,2026-02-02T18:08:43Z
404a7a91f7f4b7d3,construction_science,manufacturing_constraint,unknown,,,unknown,scalability,unknown,,More details about gyp- The long-term chemical stability of the PCMs and sum mortars manufacturing process and performance PCM loaded granules were investigated using the can be found in a previous study by the authors [18].,moderate,low,ca012a1baff2f0e7,d610968f3357cb3c,95a7aca84cdf080a,4,2026-02-02T18:08:43Z
dede202d51081adc,construction_science,manufacturing_constraint,in_vivo,,,unknown,scalability,unknown,,"Materials and Structures (2025) 58:25 Page 5 of 14 25 Table 4 Latent heat capacity, onset and offset temperatures of PCM samples before and after thermal cycling Material Melting process Solidification process Onset temp Offset temp latent heat (J/g) Onset Offset Latent heat (J/g) (°C) ± 0.3 °C (°C) ± 0.3 °C temp.",moderate,med,ca012a1baff2f0e7,d610968f3357cb3c,b3778babcaec6597,5,2026-02-02T18:08:43Z
fc8bf8e660762508,construction_science,manufacturing_constraint,unknown,,,unknown,scalability,unknown,,"How- ture increase, PCMs absorb energy and melt in an ever, even the other two PCMs tested experienced endothermic process.",moderate,low,ca012a1baff2f0e7,d610968f3357cb3c,16fbdbbc9c7560be,9,2026-02-02T18:08:58Z
8ad6fb9089c1f87e,construction_science,manufacturing_constraint,in_vivo,,,unknown,scalability,unknown,,"The observed melting and solidifi- As the aerated concrete does not melt within the cation processes took place over a range of tempera- temperature range analysed, the amount of PCM tures as shown in Table 4, not at a single temperature within the inert matrix of the composite PCM can as shown in Table 1.",moderate,med,ca012a1baff2f0e7,d610968f3357cb3c,16fbdbbc9c7560be,9,2026-02-02T18:08:58Z
d4800846141766c2,construction_science,manufacturing_constraint,in_vivo,,,improved,scalability,unknown,,"2.2 As shown in Table 4, during thermal cycling, the the coating material sodium silicate combined with onset temperature for the pure RT18HC during melt- CEM I 52.5 R reduced leaking significantly com- ing process was reduced from 19.0 °C to 12.6 °C, pared to no coating, from between 27.9 and 33.0% whilst the offset temperature increased from 27.9 °C to between 11.4 and 14.1% for the three PCMs, after to 29.5 °C.",strong,med,ca012a1baff2f0e7,d610968f3357cb3c,16fbdbbc9c7560be,9,2026-02-02T18:08:58Z
dd286da9035ce427,construction_science,manufacturing_constraint,unknown,,,unknown,scalability,unknown,,discussed the process for the same PCM decreased from 17.0 °C need to research additional coating materials to fur- to 15.8 °C whilst the offset decreased from 10.1 °C ther reduce the amount of PCM leaking form the to 8.1 °C.,moderate,low,ca012a1baff2f0e7,d610968f3357cb3c,16fbdbbc9c7560be,9,2026-02-02T18:08:58Z
3200dce8ba4c4dd5,construction_science,manufacturing_constraint,unknown,,,unknown,scalability,unknown,,This meant a reduc- ules showed a reduction in latent heat of 33% in the tion in latent heat ability of 4% in the melting process melting phase and 57% in the solidification phase and 15% in the solidification process.,moderate,low,ca012a1baff2f0e7,d610968f3357cb3c,16fbdbbc9c7560be,9,2026-02-02T18:08:58Z
d3c306ea77ed5693,construction_science,efficacy_result,unknown,,,successful,no_activity,unknown,,Pure RT22HC did not show significant changes in the onset tempera- ture in melting process and stayed constant at 21.2 °C Table 5 Percentage mass of PCM within PCM loaded granule after 700 cycles.,strong,low,ca012a1baff2f0e7,d610968f3357cb3c,16fbdbbc9c7560be,9,2026-02-02T18:08:58Z
c31a65584adeec0a,construction_science,manufacturing_constraint,in_vivo,,,unknown,scalability,unknown,,"The solidification process showed a reduction RT18HC loaded granule 0 cycles 39 35 in both the onset temperature and the offset tempera- RT18HC loaded granule 700 cycles 26 15 ture of 1.4 °C and 2.8 °C respectively, resulting in a RT22HC loaded granule 0 cycles 43 42 reduction of latent heat of 5%.",moderate,med,ca012a1baff2f0e7,d610968f3357cb3c,16fbdbbc9c7560be,9,2026-02-02T18:08:58Z
80fb360f4e73a92a,construction_science,efficacy_result,unknown,,,unknown,no_activity,unknown,,"To view a copy of this licence, visit FT-IR analysis did not show any chemical deg- http://creativecommons.org/licenses/by/4.0/.",moderate,low,ca012a1baff2f0e7,d610968f3357cb3c,7f83d801acfd35d2,13,2026-02-02T18:09:00Z
65e703d0b8148509,construction_science,efficacy_result,unknown,,,failed,no_activity,unknown,,Exp Thermal Fluid Sci 88:73–87 cement and gypsum there was no significant impact 3.,strong,med,ca012a1baff2f0e7,d610968f3357cb3c,7f83d801acfd35d2,13,2026-02-02T18:09:00Z
4d9e5ccb7e2f1752,construction_science,decision_point,in_vivo,,,unknown,unknown,modified,,"Intercrete 4840, a cement Intercrete 4820 and Intercrete 4810 can be combined and epoxy modified polymer coating, can be successfully to provide a high strength pointing and bedding mortar sprayed directly onto steel substrates in damp conditions.",moderate,med,b51758efd61968f8,600742f3e101d427,31c173a0f646de71,2,2026-02-02T18:09:02Z
ec6eec0902a2c53f,construction_science,manufacturing_constraint,unknown,,,unknown,scalability,unknown,,"Intercrete products are non-hazardous and completely safe to apply 2mm of Intercrete 4841 offers protection equivalent to 1m of quality concrete Solution: Intercrete 4800 can be hand applied to Solution: Intercrete 4804 is a specially formulated re-profile small areas of damage and a special grade repair material that is perfectly suited to areas subject to Intercrete 4800 (WS Grey) is available for application early immersion, providing excellent wash-out resistance by wet spray process in larg",moderate,med,b51758efd61968f8,600742f3e101d427,31c173a0f646de71,2,2026-02-02T18:09:02Z
ce633c68954d0390,construction_science,decision_point,unknown,,,unknown,unknown,replicated,,Steel can be recycled repeatedly without any degradation in performance or properties.,moderate,med,df57969c107f6983,79409426f48b3033,53150cd8597e231b,5,2026-02-02T18:09:02Z
01ffdd76519c9406,construction_science,manufacturing_constraint,in_vivo,,,unknown,scalability,unknown,,"The metallurgical process of Hot rolling, used mainly to produce sheet metal or simple cross sections from billets, describes the method when industrial metal is passed or deformed between a set of work rolls and the temperature of the metal is generally above its recrystallization temperature (i.e.",moderate,med,df57969c107f6983,79409426f48b3033,19a4b901cbc27935,9,2026-02-02T18:09:03Z
49e3c8d723e34333,construction_science,manufacturing_constraint,in_vivo,,,unknown,scalability,unknown,,Cold-formed (sometimes known as cold rolling) is a metal working process in which metal is deformed by passing it through rollers at a temperature below its recrystallization temperature.,moderate,med,df57969c107f6983,79409426f48b3033,a49b91c357a8ec7d,10,2026-02-02T18:09:03Z
220983fb26f52ae5,construction_science,manufacturing_constraint,unknown,,,unknown,scalability,unknown,,Cold rolling increases the yield strength and hardness of a metal by introducing defects into the metal’s crystal structure.,moderate,low,df57969c107f6983,79409426f48b3033,a49b91c357a8ec7d,10,2026-02-02T18:09:03Z
b7a4bb54f2110a4b,construction_science,manufacturing_constraint,unknown,,,unknown,scalability,unknown,,frame is developed through a cold-formed process without the use of heat.,moderate,med,df57969c107f6983,79409426f48b3033,c812dae1729cb8c9,11,2026-02-02T18:09:03Z
f22c524de4d3b252,construction_science,manufacturing_constraint,unknown,,,unknown,scalability,unknown,,This process A metal that has been hardened by cold rolling enables steel manufacturers to produce light- can be softened by annealing.,moderate,med,df57969c107f6983,79409426f48b3033,c812dae1729cb8c9,11,2026-02-02T18:09:03Z
49579ae635f50091,construction_science,manufacturing_constraint,in_vivo,,,moderate,scalability,unknown,,Industrial Sites Industrial sites are locations with moderate to heavy atmospheric pollution usually in the form of sulphur and nitrogen oxides from coal combustion and gases released from chemical and process industry plants.,moderate,low,df57969c107f6983,79409426f48b3033,a3b95ca216938949,14,2026-02-02T18:09:03Z
418b410713ed272f,construction_science,regulatory_risk,in_vivo,,,unknown,regulatory,unknown,,"Table 1: Grade Selection Guidelines Grade Location (Type) Rural/Suburb Urban Industrial Marine/Deicing Salt L M H L M L L M H L M L Highly æ æ æ æ æ æ æ æ Å æ æ Å Alloyed 316 æ æ æ æ Å Å Å Å (Å) Å Å (Å) 316 L 304 Å Å Å Å Å (Å) (Å) (Å) Å (Å) 304 L 430 Å (Å) (Å) L Least corrosive conditions within that category due to low humidity and low temperatures M Fairly typical of category H Corrosion is likely to be higher than typical for the category due to persistently high humidity, high ambient temper",weak,med,df57969c107f6983,79409426f48b3033,c941001b91106f27,15,2026-02-02T18:09:03Z
a77f2ce13892c697,construction_science,manufacturing_constraint,unknown,,,unknown,scalability,unknown,,oxidation process that usally produces rust or other metal oxide.,moderate,med,df57969c107f6983,79409426f48b3033,c6bead3206a5484b,18,2026-02-02T18:09:05Z
1e5194b2b22ccab9,construction_science,manufacturing_constraint,in_vivo,,,unknown,scalability,unknown,,"For galvanising and metal spraying, surface preparation is an integral part of the process and is included in national standards for these operations.",moderate,low,df57969c107f6983,79409426f48b3033,c6bead3206a5484b,18,2026-02-02T18:09:05Z
c3fe000ad65e8096,construction_science,regulatory_risk,unknown,,,unknown,regulatory,unknown,,"For some open blasting, high refer to the “Guidelines on Solvent Degreasing” pressure water without abrasives may be issued by the Ministry of Manpower (MOM).",weak,low,df57969c107f6983,79409426f48b3033,3709c78d315eb155,19,2026-02-02T18:09:05Z
59e215fa1bfed6da,construction_science,manufacturing_constraint,unknown,,,unknown,scalability,unknown,,It should be ensured that the blast-cleaning process does not affect a.,moderate,med,df57969c107f6983,79409426f48b3033,f50e6007db9bdf0d,20,2026-02-02T18:09:05Z
1475cd207f264b5a,construction_science,manufacturing_constraint,unknown,,,unknown,scalability,unknown,,"food- sulphur dioxide processing plants, laundries, pollution.",moderate,low,df57969c107f6983,79409426f48b3033,a682bc1aa7d0cb4c,21,2026-02-02T18:09:05Z
abb184336a1a62b0,construction_science,manufacturing_constraint,unknown,,,unknown,scalability,unknown,,"Very simply, the process zinc and reacts to form zinc-iron alloy layers.",moderate,med,df57969c107f6983,79409426f48b3033,8928ae5420011a3a,23,2026-02-02T18:09:05Z
0d5c84ad78557d4b,construction_science,manufacturing_constraint,in_vivo,,,unknown,scalability,unknown,,Step 1: Preparation Step 2: Degreasing Step 3: Pickling The Galvanising Process Step 8: Finishing Step 4: Rinsing Step 7: Quenching Step 6: Galvanising Bath Step 5: Pre-Flux 22 Sustainable Construction,moderate,low,df57969c107f6983,79409426f48b3033,3ef2382e7c046c9f,24,2026-02-02T18:09:06Z
87814e2daee5e99e,construction_science,decision_point,unknown,,,unknown,unknown,continued,,Step 3 Scale removal or pickling: Subsequently the steel passes through an acid bath to remove surface rust and mill scale to produce a clean metallic surface.,moderate,med,df57969c107f6983,79409426f48b3033,4f3013959ff20797,25,2026-02-02T18:09:06Z
5df80277e6b4f208,construction_science,manufacturing_constraint,unknown,,,unknown,scalability,unknown,,"This serves appearance, its presence is not detrimental to pick out superfi cial defects and provide to the coating’s performance as the corrosion information about faults in the process.",moderate,med,df57969c107f6983,79409426f48b3033,56ad325cbb84c9ab,27,2026-02-02T18:09:06Z
39f0544148a0a51f,construction_science,manufacturing_constraint,unknown,,,unknown,scalability,unknown,,This process is also used to touch-up lapping area on or repair galvanised coatings.,moderate,low,df57969c107f6983,79409426f48b3033,5dd9eafba4d89a49,28,2026-02-02T18:09:06Z
1ea960f6ad246a74,construction_science,regulatory_risk,in_vivo,,,unknown,regulatory,unknown,,"BS EN ISO 12944:1998 standard gives guidelines on surface preparation, paint system types, environmental corrosivity categories and durabilities.",moderate,low,df57969c107f6983,79409426f48b3033,23ec57f96f73c851,32,2026-02-02T18:09:06Z
d789c2602b372cbf,construction_science,manufacturing_constraint,unknown,,,unknown,scalability,unknown,,"Power tool cleaning removed by abrasive blasting, high pressure will be more effective and less laborious than water jetting or a chemical pickling process.",moderate,low,df57969c107f6983,79409426f48b3033,9738c4d541062695,33,2026-02-02T18:09:06Z
8ae75274ad0ec08d,construction_science,decision_point,unknown,,,unknown,unknown,continued,,Selection of Corrosion Protection System T he selection of protective coatings must Poorly prepared steel surfaces prevent the be considered carefully to ensure that protective treatment subsequently applied the proper coating is chosen for from achieving its design life.,moderate,med,df57969c107f6983,79409426f48b3033,40d429abbb5a2ad8,39,2026-02-02T18:09:07Z
c3777f3d5b39532e,construction_science,regulatory_risk,unknown,,,unknown,regulatory,unknown,,BS EN ISO 14713 Protection against corrosion of iron and steel in structures – zinc and aluminium coatings - Guidelines.,moderate,med,df57969c107f6983,79409426f48b3033,a97852a077394e4c,52,2026-02-02T18:09:09Z
9df810e18187aaf5,construction_science,regulatory_risk,in_vivo,,,unknown,regulatory,unknown,,"02381 BROCHURE-LAYOUT 9/27/02 8:36 AM Page 4 stainless steel is not a single alloy, but rather the The various types of stainless steels are detailed in a designer handbook name applies to a group of iron based alloys containing a “Design Guidelines for the Selection minimum 10.5% chromium.",moderate,med,2d916814d98f292f,eaf3692de9a11475,99394dbd47126c73,2,2026-02-02T18:09:10Z
35c78d9054fb0a06,construction_science,regulatory_risk,unknown,,,unknown,regulatory,unknown,,"Please (SO , NO , H S and note, this is a general 2 X 2 damage NH ), and particulate guideline and there 4 on North American may be areas charac- vehicle corrosion.",weak,med,2d916814d98f292f,eaf3692de9a11475,4ec1b8db2526f5f1,5,2026-02-02T18:09:11Z
4dc6d466b2c5b60c,construction_science,regulatory_risk,unknown,,,unknown,regulatory,unknown,,One cur- thank the International rent focus of IMOA’s Molybdenum educational activities Studies Association (IMOA) for is selection of providing the following appropriate grades of case studies and stainless steel for guidelines for stainless demanding architectural steel selection in applications.,moderate,med,2d916814d98f292f,eaf3692de9a11475,ad159561b2aa6eb6,6,2026-02-02T18:09:11Z
a749c8d70d3296b9,construction_science,manufacturing_constraint,unknown,,,unknown,scalability,unknown,,Pre-heated bar is fed at around 10 m/min through a molten 3 Galvanizing Process zinc bath such that the bar remains in the bath for only a few seconds.,moderate,low,e7ec952480162baa,b358af865cd6ef7a,8b0c246a02782782,2,2026-02-02T18:09:13Z
53ba09d2725806fd,construction_science,manufacturing_constraint,unknown,,,unknown,scalability,unknown,,"In practice, the layers typical of the hot-dip process.",moderate,low,e7ec952480162baa,b358af865cd6ef7a,8b0c246a02782782,2,2026-02-02T18:09:13Z
bdcc0243cf76825f,construction_science,decision_point,unknown,,,unknown,unknown,continued,,"If the coating subsequently galvanized reinforcement is effectively immune to depassivates, dissolution of any remaining free zinc the effects of carbonation [4,8].",moderate,low,e7ec952480162baa,b358af865cd6ef7a,38056a005b7df7cb,3,2026-02-02T18:09:13Z
f7163cda22be5c48,construction_science,manufacturing_constraint,unknown,,,unknown,scalability,unknown,,"Goodwin, ”Update on galvanized reinforcing bar for concrete: Process, life prediction and process developments”, Asia Pacific General Galvanizing Conference, Bangkok, Thailand, July 2019.",moderate,med,e7ec952480162baa,b358af865cd6ef7a,77a5db85a5034dd4,7,2026-02-02T18:09:14Z
7fe0b3550b2fa8aa,construction_science,manufacturing_constraint,unknown,,,unknown,scalability,unknown,,"Building Physics Tools Stephen Burke Report TVBH-1017 Lund 2009 Building Physics LTH Stephen Burke Building Physics Tools: Needs, Use and the Lack of Use in the Building Process.",moderate,low,25c56a3e0b1accdd,59f5450ca963ea5f,b7e8d3db6c4c363a,1,2026-02-02T18:09:15Z
4e6e41f9214e7e90,construction_science,manufacturing_constraint,unknown,,,unknown,scalability,unknown,,"Building Physics Tools: Needs, Use and the Lack of Use in the Building Process.",moderate,low,25c56a3e0b1accdd,59f5450ca963ea5f,9cb974236a4412e2,2,2026-02-02T18:09:15Z
de3e9e657a49df74,construction_science,manufacturing_constraint,unknown,,,unknown,scalability,unknown,,"Atkin, B., Borgbrant, J., & Josephson, P-E., Construction Process Improvement, Oxford: Blackwell Science II.",moderate,low,25c56a3e0b1accdd,59f5450ca963ea5f,c22dce87defd6780,8,2026-02-02T18:09:15Z
7c8156e93e4488fd,construction_science,manufacturing_constraint,unknown,,,unknown,scalability,unknown,,"(2003) Determining the Economic Effects of using Building Physics tools during the Building Process, Licentiate Thesis, Lund, Building Physics, Lund University.",moderate,low,25c56a3e0b1accdd,59f5450ca963ea5f,035564d2d56fd339,9,2026-02-02T18:09:15Z
4763203c7b04867b,construction_science,manufacturing_constraint,unknown,,,unknown,scalability,unknown,,These failures cost society considerable amounts of money each year and many of these failures are preventable already during the design stage of the building process.,moderate,low,25c56a3e0b1accdd,59f5450ca963ea5f,abddd6888425be62,12,2026-02-02T18:09:16Z
1ffff4fd2eb7a5c1,construction_science,manufacturing_constraint,unknown,,,unknown,scalability,unknown,,- 6 - 2 THE USAGE OF BUILDING PHYSICS TOOLS DURING THE BUILDING PROCESS...............................................................................,moderate,low,25c56a3e0b1accdd,59f5450ca963ea5f,d3d94a7ae27de22e,14,2026-02-02T18:09:16Z
5d4063f925582821,construction_science,manufacturing_constraint,unknown,,,unknown,scalability,unknown,,"1 Introduction Building failures related to moisture, ventilation and energy issues could be avoided if there were fewer misunderstandings and more knowledge between the different actors involved in the building process over the importance of building physics.",weak,med,25c56a3e0b1accdd,59f5450ca963ea5f,35135d031c15d450,18,2026-02-02T18:09:17Z
df52667fe50baf93,construction_science,manufacturing_constraint,unknown,,,unknown,scalability,unknown,,why building physics should be taken into account during the design and construction process 2.,moderate,low,25c56a3e0b1accdd,59f5450ca963ea5f,376997121df83b1e,19,2026-02-02T18:09:17Z
880ed414b6ad6df4,construction_science,manufacturing_constraint,unknown,,,unknown,scalability,unknown,,All the papers previous to these in the list have contributed to these two beginning with a look at the economical effects of building physics tools during the building process.,moderate,low,25c56a3e0b1accdd,59f5450ca963ea5f,376997121df83b1e,19,2026-02-02T18:09:17Z
a5ead29f8e770568,construction_science,decision_point,in_vivo,,,unknown,unknown,replicated,,"It evolved into looking at how consultants in the building industry operate and how this system does not prevent mistakes from being repeated in the future, even with the best tools.",moderate,low,25c56a3e0b1accdd,59f5450ca963ea5f,3ad9ef4fa3705c26,20,2026-02-02T18:09:17Z
8a05c024eddb36f2,construction_science,manufacturing_constraint,unknown,,,unknown,scalability,unknown,,2 The Usage of Building Physics Tools During the Building Process This Chapter is based on Papers I-VII.,moderate,low,25c56a3e0b1accdd,59f5450ca963ea5f,73933947085877d3,24,2026-02-02T18:09:18Z
18e83589382df585,construction_science,manufacturing_constraint,unknown,,,unknown,scalability,unknown,,"Whichever method the water takes, there is a risk during the entire construction process that materials will become wet.",moderate,low,25c56a3e0b1accdd,59f5450ca963ea5f,91ae5db545f2f9be,27,2026-02-02T18:09:18Z
e640b57603934113,construction_science,decision_point,unknown,,,unknown,unknown,escalated,,This is because the current trend “recognizes that the irreplaceable knowledge of domain experts and their advanced tool sets is very hard to match by ‘in-house’ use of ‘dumbed down’ designer friendly variants” (Augenbroe 2002).,weak,low,25c56a3e0b1accdd,59f5450ca963ea5f,53e2cc6e646bb3ff,28,2026-02-02T18:09:19Z
6cbd2da71c93826e,construction_science,manufacturing_constraint,unknown,,,unknown,scalability,unknown,,The interviews were designed around the following two themes using (Taylor & Bogdan 1998) as a guide: • Their perception of the building process.,moderate,low,25c56a3e0b1accdd,59f5450ca963ea5f,43b96ec568b4634c,30,2026-02-02T18:09:19Z
020e6bd697bfeba1,construction_science,decision_point,unknown,,,unknown,unknown,replicated,,"Table 1: Profiles of those interviewed Category Education Experience PhD in building physics 20 years A Civil engineer + extra education building 15 years physics Civil engineer 30 years Civil engineer 15 years B Civil engineer 15 years Civil engineer 7 years 2-year engineering diploma 6 years C High school 40 years After the 5th or 6th interview, answers were being repeated, resulting in almost no new information.",moderate,low,25c56a3e0b1accdd,59f5450ca963ea5f,bee9431a41213741,31,2026-02-02T18:09:19Z
2149a45fa61f00e7,construction_science,decision_point,unknown,,,unknown,unknown,modified,,"For example, a crawlspace worked very well in the past (OPs 1, and 3), however it has been modified into different variations, some of which do not function very well today because the combination of advances in material technology and the - 16 -",moderate,low,25c56a3e0b1accdd,59f5450ca963ea5f,4c5c260e0b77928e,33,2026-02-02T18:09:20Z
e9e354802a3ef3d8,construction_science,decision_point,unknown,,,unknown,unknown,escalated,,"Augenbroe (2002, pp 891) agrees with the idea of making more use of experts in the industry stating, “The latter trend recognizes that the irreplaceable knowledge of domain experts and their advanced tool sets is very hard to match by ‘in- house’ use of ‘dumbed down’ designer friendly variants”.",weak,low,25c56a3e0b1accdd,59f5450ca963ea5f,1aa09412b5c7f241,37,2026-02-02T18:09:20Z
14433729748acc07,construction_science,manufacturing_constraint,unknown,,,unknown,scalability,unknown,,"how we thought that they see the whole picture of the design process combined with a comprehension of complex performance issues and an awareness of the current levels of technology, there did not appear to be any pattern.",moderate,low,25c56a3e0b1accdd,59f5450ca963ea5f,ec6977438797e34f,38,2026-02-02T18:09:21Z
b19ac9e1119778e2,construction_science,decision_point,unknown,,,unknown,unknown,modified,,The JAM calculation engine was originally designed to do moisture calculations but can easily be modified to run thermal simulations.,moderate,med,25c56a3e0b1accdd,59f5450ca963ea5f,d4c319a58e9f6552,51,2026-02-02T18:09:23Z
2cfaa2b5a51c31a6,construction_science,manufacturing_constraint,in_vivo,,,unknown,scalability,unknown,,The program generates data files for each component that is processed by the calculation engine.,moderate,low,25c56a3e0b1accdd,59f5450ca963ea5f,b6ff3cb563ad0dc1,52,2026-02-02T18:09:24Z
a00855032b1fd185,construction_science,manufacturing_constraint,in_vivo,,,unknown,scalability,unknown,,"This means that the results from a HEAT simulation yield deeper frost penetration than is found in reality indicating that less insulation should be used on the building, or that the building’s foundation should be deeper than the frost penetration.",moderate,med,25c56a3e0b1accdd,59f5450ca963ea5f,33f5229403183f0a,53,2026-02-02T18:09:24Z
a8dc8010ec00a63b,construction_science,decision_point,in_vivo,,,improved,unknown,modified,,The times were modified for each temperature since the moisture transport was slower as the temperature increased.,moderate,med,25c56a3e0b1accdd,59f5450ca963ea5f,cef5ecb025644e1b,56,2026-02-02T18:09:24Z
fcddab89c62ac8e6,construction_science,method_evaluation,in_vivo,,,unknown,unknown,unknown,,Figure 10: Illustration of how the sample was cut and labelled.,moderate,low,25c56a3e0b1accdd,59f5450ca963ea5f,cdff657bb7f7f11c,58,2026-02-02T18:09:25Z
2af8460c1dbc6290,construction_science,manufacturing_constraint,unknown,,,unknown,scalability,unknown,,"The outside step change of RH is felt inside an open lumen after a second, while we consider a process in a time scale from minutes to a few hours.",moderate,low,25c56a3e0b1accdd,59f5450ca963ea5f,66647be6521be5b7,64,2026-02-02T18:09:27Z
0f65c27d0ceaef43,construction_science,manufacturing_constraint,unknown,,,unknown,scalability,unknown,,There are two parallel diffusion processes with the same diffusion coefficient in the wood walls depending on moisture level.,moderate,med,25c56a3e0b1accdd,59f5450ca963ea5f,66647be6521be5b7,64,2026-02-02T18:09:27Z
9368625cd8f6f536,construction_science,manufacturing_constraint,unknown,,,unknown,scalability,unknown,,A numerical model of the two diffusion processes coupled to the imposed RH in the surrounding air was developed.,moderate,low,25c56a3e0b1accdd,59f5450ca963ea5f,bdf03999a8f8e8c8,65,2026-02-02T18:09:27Z
